"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035091","GO:0035091","phosphatidylinositol binding","55/2311","294/28407",4.77531685895319e-09,1.7161294961863e-07,1.05873801412317e-07,"Sdcbp/Snx6/Wdr45b/Snx25/Snx2/Anxa2/Chmp3/Pfn2/Arfip2/Arfip1/Pigu/Npm1/Snx3/Rnf34/Fzd7/Commd1/Snx5/Pitpna/Arhgap32/Frmpd4/Bcas3/Vps13b/Syt1/Acap2/Snap91/Itpr1/Wdfy3/Zfyve26/Cadps/Atg2b/Flii/Apba1/Plekha5/Plcb1/Nisch/Amer2/Itpr2/Iqgap1/Dennd1a/Syt7/Gbf1/Zcchc2/Hip1/Sestd1/Sbf2/Syt10/Tecpr1/C2cd2l/Ap2a2/Arap2/Tom1/Amer1/Numa1/Snx19/Esyt2",55
"GO:0005262","GO:0005262","calcium channel activity","30/2311","114/28407",5.64458385470821e-09,1.96705194936801e-07,1.21354051613185e-07,"Anxa2/Cacnb3/Trpc3/Tmco1/Cacna2d1/Ryr2/Cacna1e/Cacna1b/Grin2a/Slc24a2/Grin1/Cacna1c/Itpr1/Cacnb2/Pkd1/Ryr3/Ryr1/Grin2b/Rimbp2/Cacna1d/Slc24a4/Trpc5/Grm7/Itpr2/Trpm2/Trpc1/Trpm7/Grin3a/Grin2d/Trpm3",30
"GO:0003729","GO:0003729","mRNA binding","66/2311","386/28407",6.59862265296097e-09,2.23188707379562e-07,1.37692621303272e-07,"Rpl7/Rsl1d1/Rpl6/Cnbp/Eif2s2/Rpl5/Srsf3/Cct5/Rps7/Mrpl12/Hnrnpc/Sf3b6/Rps3/Srsf7/Pcbp4/Tra2b/Ythdf3/Ncbp2/Ppp1r8/Rpl13a/Strap/Rps14/Tyms/Nhp2/Ybx1/Eif4g2/Rpl35/Upf3a/Rpl24/Nanos1/Fyttd1/Elavl1/Myh10/Cpeb1/Larp4b/Zc3h12b/Cpeb4/Celf2/Dhx9/Tpr/Spen/Ddx6/Xpo5/Ilf3/Eif4g3/Ago2/Celf1/Cpeb3/Eif4g1/Srrm4/Mecp2/Hdlbp/Ddx5/Lrpprc/Fus/Dhx33/Aqr/Pum1/Dcp1a/Copa/Zc3h12c/Rbm5/Srrm2/Sf3b1/Ddx17/Secisbp2",66
"GO:0044325","GO:0044325","transmembrane transporter binding","38/2311","169/28407",6.95196097300334e-09,2.28421574827252e-07,1.40920953257271e-07,"Calm2/S100a10/Ppp2ca/Kcnip2/Arl6ip5/Ppp2cb/Trappc2/Cabp1/Kcnq3/Akap9/Htt/Kcnh5/Akap6/Kcnb2/Sh3gl2/Tcaf1/Cacna1c/Itpr1/Slc8a1/Pkd1/Ppp1r9a/Ank3/Fgf13/Itpr2/Trpc1/Pde4b/Ank2/Abcc8/Kcnc2/Nos1/Pde4d/Tjp1/Arrb1/Abcc9/Nedd4l/Atp2a2/Agrn/Kcnc1",38
"GO:0015276","GO:0015276","ligand-gated monoatomic ion channel activity","33/2311","138/28407",1.34659911040253e-08,4.30163604711919e-07,2.65382397781084e-07,"Kcnj14/Kcnj10/Kcnk1/Ryr2/Kcnh7/Kcnma1/Grin2a/Gabrb1/Grin1/Itpr1/Kcnj6/Gria1/Ryr3/Ryr1/Grin2b/Gabrb2/Kcnj3/Pex5l/Itpr2/Trpm2/Gria4/Kcnn2/Grid1/Gabra2/Scnn1a/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",33
"GO:0000149","GO:0000149","SNARE binding","30/2311","119/28407",1.66136388388654e-08,5.16369855802573e-07,3.18565933923052e-07,"Cplx3/Vti1b/Snap47/Bet1/Gosr2/Snca/Stx8/Stx4a/Syt4/Nsf/Sptan1/Syt1/Myo5a/Stx1b/Snap91/Syt11/Nbas/Stxbp5/Cplx2/Stxbp1/Stxbp5l/Syt7/Stx17/Syt10/Grik1/Adcy6/Abcc9/Prrt2/Stx16/Vps18",30
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","59/2311","338/28407",1.91122347388033e-08,5.78396577621679e-07,3.56832305095663e-07,"Sumo1/Cacybp/Bag1/Ube2b/Rpl5/Derl1/Tpi1/Ube2w/Rpl11/Psma3/Rps27a/Hspbp1/Ube2a/Ubxn1/Dnaja1/Ube2g1/Tank/Slc25a5/Rbx1/Stx8/Ube2n/Crk/Smad5/Jkamp/Rnf34/Blzf1/Ube2d3/Abcb1b/Tsg101/Gabarap/Bag5/Bok/Rpl23/Uba52/Smc6/Kcnq3/Herc2/Usp9x/Polr2a/Apc/Syt11/Acvr1b/Gsk3b/Cul9/Wfs1/Pik3r1/Rnf31/Mfn2/Usp2/Lrpprc/Kdm4a/Hdac6/Fbxo7/Ambra1/Arrb1/Egfr/Per3/Cul7/Dnm1l",59
"GO:0097110","GO:0097110","scaffold protein binding","25/2311","89/28407",2.50266805736203e-08,7.3796622204265e-07,4.55276186413498e-07,"Cript/Xrcc6/Ubtf/Crk/Gja1/Cdc37/Atp2b4/Ryr2/Kif1b/Grin2a/Cit/Gria1/Grin2b/Grm2/Nlgn3/Shank1/Itpr2/Nos1/Grik1/Pde4d/Nlgn1/Adcy6/Grid2/Braf/Chrna7",25
"GO:0022834","GO:0022834","ligand-gated channel activity","33/2311","142/28407",2.84703573097835e-08,8.18522772656276e-07,5.04974232284055e-07,"Kcnj14/Kcnj10/Kcnk1/Ryr2/Kcnh7/Kcnma1/Grin2a/Gabrb1/Grin1/Itpr1/Kcnj6/Gria1/Ryr3/Ryr1/Grin2b/Gabrb2/Kcnj3/Pex5l/Itpr2/Trpm2/Gria4/Kcnn2/Grid1/Gabra2/Scnn1a/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",33
"GO:0005096","GO:0005096","GTPase activator activity","46/2311","238/28407",3.02698015445276e-08,8.49031018931872e-07,5.23795795661402e-07,"Gnb5/Rgs2/Arhgap15/Ranbp1/Rinl/Rgs20/Arfgap2/Tbc1d24/Arhgap32/Dock4/Arhgap21/Tbc1d5/Ralgapb/Rabgap1l/Ralgapa1/Acap2/Dock3/Als2/Gapvd1/Rapgef2/Syngap1/Arhgap26/Srgap3/Tbc1d30/Plcb1/Stxbp5/Iqgap1/Rgs8/Tbck/Stxbp5l/Nf1/Arhgap1/Rap1gap2/Nrp1/Tbc1d1/Rasal1/Ralgapa2/Arhgef12/Gnaq/Arrb1/Tsc2/Dock2/Arhgap20/Evi5l/Arap2/Tbcd",46
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding","28/2311","109/28407",3.18153856913958e-08,8.71135560597742e-07,5.37432830977463e-07,"Eif2s2/Eif3i/Eif4a1/Paip1/Eif5a/Mtif3/Tyms/Eif2b2/Eif3h/Eif1/Eif4g2/Eif2b5/Eif3b/Eif2s1/Eef1g/Eif3m/Eif4e/Eif4a2/Eif1b/Pura/Cpeb1/Cpeb4/Eif4g3/Cpeb3/Gtpbp1/Eef2k/Eif4g1/Ctif",28
"GO:0030331","GO:0030331","nuclear estrogen receptor binding","18/2311","50/28407",3.26853854789181e-08,8.74144030250134e-07,5.39288857106261e-07,"Rnf4/Pcna/Strn/Ncor1/Grm1/Nsd1/Cnot1/Ncoa1/Pik3r1/Ppargc1b/Nrip1/Med1/Fus/Lcor/Ncoa2/Arrb1/Zfp366/Ncoa6",18
"GO:0004386","GO:0004386","helicase activity","34/2311","150/28407",3.4250202216371e-08,8.95175739746061e-07,5.52264026168279e-07,"Zranb3/Eif4a1/Ddx41/Xrcc6/Ddx52/Eif4a2/Wrnip1/Chd6/Chd8/Nav2/Dicer1/Helz/Snrnp200/Dhx9/Fancm/Setx/Ep400/Ddx6/Ddx5/Smarcal1/Dhx8/Chd9/Atrx/Dhx33/Aqr/Rad50/Zgrf1/Dhx57/Chd5/Znfx1/Ercc6/Ddx17/Rad54l2/Ddx39b",34
"GO:0004970","GO:0004970","ionotropic glutamate receptor activity","11/2311","19/28407",4.12585740410473e-08,1.05438578104899e-06,6.50486056226103e-07,"Grin2a/Grin1/Gria1/Grin2b/Gria4/Grid1/Grik1/Grin3a/Grin2d/Gria3/Grid2",11
"GO:0048306","GO:0048306","calcium-dependent protein binding","25/2311","92/28407",5.16133880815278e-08,1.2903347020382e-06,7.96050882538896e-07,"Calm2/S100a10/Anxa2/S100b/Nsmf/Pdcd6/S100a1/Tsg101/Tnnc1/S100a6/Cabp1/Syt1/Myo5a/Nrxn1/Wfs1/Slc24a4/Ddx5/Cplx2/Grm7/Alg2/S100pbp/Sec31a/Nos1/Slc9a1/Anxa7",25
"GO:0022804","GO:0022804","active transmembrane transporter activity","69/2311","435/28407",6.6442479554262e-08,1.62572024441279e-06,1.00296150547755e-06,"Ndufs4/Ndufv2/Atp6v1d/Atp6v1e1/Atp1b3/Ndufs8/Slc35b1/Uqcrh/Ndufs7/Slc13a3/Ghitm/Atp6v1f/Uqcrfs1/Slc25a5/Slc6a12/Atp6v1g1/Cyc1/Atp6v0e/Slc6a13/Cyb561d2/Slc18b1/Slc22a6/Ndufs3/Abcb1b/Slc25a26/Atp2b4/Abca8b/Slc9a7/Slc24a2/Abcc1/Slc16a7/Slc36a4/Slc8a2/Atp2b3/Slc8a1/Abca5/Slc12a6/Slc7a8/Clcn5/Slc4a8/Slc24a4/Slc6a7/Slc16a14/Atp2b1/Atp13a3/Abca3/Slc6a1/Abca2/Slc4a10/Abcc8/Abcc4/Slc4a3/Slc20a1/Slc9a8/Slc6a17/Slc9a1/Slc5a6/Slc38a7/Slc12a5/Slc17a5/Slc6a6/Slc25a22/Clcn6/Slc7a5/Abcg4/Atp1a3/Abcc9/Slc16a2/Atp2a2",69
"GO:0030594","GO:0030594","neurotransmitter receptor activity","25/2311","94/28407",8.19576796494479e-08,1.96356940826802e-06,1.21139201938e-06,"Grin2a/Gabrb1/Grin1/Grm5/Grm1/Gria1/Grin2b/Gpr158/Gabrb2/Htr1a/Gria4/Grid1/Chrm3/Chrm1/Gabra2/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Htr5a/Gabrb3/Grid2/Htr2a/Chrna7",25
"GO:0099507","GO:0099507","ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential","12/2311","24/28407",8.73717444570404e-08,2.05056134950197e-06,1.26506027420076e-06,"Kcnma1/Grin2a/Gabrb1/Grin1/Gria1/Grin2b/Gabrb2/Gria4/Gabra2/Grik1/Grin2d/Gria3",12
"GO:0030276","GO:0030276","clathrin binding","21/2311","70/28407",9.31074816551679e-08,2.14147207806886e-06,1.32114616074912e-06,"Ap1s2/Ap1s1/Syt4/Syt1/Snap91/Lrp1/Syt11/Ncald/Trpc5/Dnajc6/Ap2b1/Syt7/Hip1/Syt10/Ap1g1/Cltc/Arrb1/Ap2a2/Tom1/Ap2a1/Dnm1l",21
"GO:0017025","GO:0017025","TBP-class protein binding","13/2311","29/28407",1.29375449650644e-07,2.86118782881232e-06,1.76516301750069e-06,"Hnrnpf/Taf12/Taf13/Psmc1/Gtf2b/Naca/Psmc5/Rnf4/Taf11/Taf1/Yeats2/Cand1/Nr3c2",13
"GO:0046966","GO:0046966","nuclear thyroid hormone receptor binding","13/2311","29/28407",1.29375449650644e-07,2.86118782881232e-06,1.76516301750069e-06,"Hr/Gtf2b/Med4/Taf11/Ncor1/Nsd1/Med13/Med12/Med1/Fus/Trip12/Ncoa2/Ncoa6",13
"GO:0008135","GO:0008135","translation factor activity, RNA binding","24/2311","90/28407",1.40051230255597e-07,3.03884744894219e-06,1.87476721335198e-06,"Eif2s2/Eif3i/Eif4a1/Eif5a/Mtif3/Eif2b2/Eif3h/Eif1/Eif4g2/Eif2b5/Eif3b/Eif2s1/Eef1g/Eif3m/Eif4e/Eif4a2/Eif1b/Cpeb1/Cpeb4/Eif4g3/Cpeb3/Gtpbp1/Eef2k/Eif4g1",24
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","59/2311","358/28407",1.53936736305804e-07,3.27402560312954e-06,2.01985652769731e-06,"Sumo1/Cacybp/Bag1/Ube2b/Rpl5/Derl1/Tpi1/Ube2w/Rpl11/Psma3/Rps27a/Hspbp1/Ube2a/Ubxn1/Dnaja1/Ube2g1/Tank/Slc25a5/Rbx1/Stx8/Ube2n/Crk/Smad5/Jkamp/Rnf34/Blzf1/Ube2d3/Abcb1b/Tsg101/Gabarap/Bag5/Bok/Rpl23/Uba52/Smc6/Kcnq3/Herc2/Usp9x/Polr2a/Apc/Syt11/Acvr1b/Gsk3b/Cul9/Wfs1/Pik3r1/Rnf31/Mfn2/Usp2/Lrpprc/Kdm4a/Hdac6/Fbxo7/Ambra1/Arrb1/Egfr/Per3/Cul7/Dnm1l",59
"GO:0098960","GO:0098960","postsynaptic neurotransmitter receptor activity","21/2311","72/28407",1.59239221201069e-07,3.27402560312954e-06,2.01985652769731e-06,"Grin2a/Gabrb1/Grin1/Grm5/Grm1/Gria1/Grin2b/Gabrb2/Gria4/Grid1/Chrm3/Chrm1/Gabra2/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",21
"GO:0008013","GO:0008013","beta-catenin binding","25/2311","97/28407",1.59430811978482e-07,3.27402560312954e-06,2.01985652769731e-06,"Pin1/Ctnna1/Gja1/Cdh1/Cdh2/Chd8/Apc/Med12l/Gsk3b/Ep300/Grin2b/Ptprt/Foxo3/Amer2/Apc2/Ar/Tcf4/Med12/Dvl3/Hdac6/Bcl9/Tjp1/Calcoco1/Amer1/Ctnnd1",25
"GO:0140296","GO:0140296","general transcription initiation factor binding","19/2311","61/28407",1.95315692517918e-07,3.94057976132641e-06,2.43107620973364e-06,"Hnrnpf/Taf12/Taf13/Psmc1/Gtf2b/Naca/Psmc5/Rnf4/Taf11/Atf4/Mtor/Taf1/Crebbp/Yeats2/Ar/Tcf4/Med1/Cand1/Nr3c2",19
"GO:0051018","GO:0051018","protein kinase A binding","18/2311","56/28407",2.39373312696309e-07,4.74619499311646e-06,2.92808734586773e-06,"Rps3/Gskip/Ryr2/Nbea/Akap9/Akap6/Akap11/Gria1/Gsk3b/Akap10/Arfgef2/Sphkap/Wasf3/Lrba/Akap1/Akap12/Arfgef1/Wasf1",18
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity","69/2311","452/28407",2.9460862035885e-07,5.7423714137742e-06,3.54266208959616e-06,"Gnb5/Vti1b/Snap47/Bet1/Atp1b3/Ap1s2/Pdcd6/Gosr2/Brdt/Npm1/Sh3bgrl/Stx8/Stx4a/Stx18/Ap1s1/Crk/Gnb2/Ppp4r2/Wwc1/Zzef1/Ice1/Ksr2/Ccnt1/Akap6/Stx1b/Hcfc1/Snap91/Ppp2r3a/Appbp2/Ncstn/Ank3/Map1a/Wdr59/Mecp2/Grb10/Yeats2/Shank1/Syne1/Iqgap1/Prkaa2/Frmd4a/Ank2/Dvl3/Hip1/Fus/Magi2/Klhl15/Nos1ap/Fbxo7/Stx17/Ddb1/Rad50/Ambra1/Ap1g1/Frs2/Akap12/Zswim8/Arrb1/Sarm1/Ncoa6/Baz2a/Ap2a2/Ap2a1/Homer2/Sh3rf1/Stx16/Vps18/Sh2d3c/Mark4",69
"GO:0048487","GO:0048487","beta-tubulin binding","16/2311","46/28407",3.2722247391083e-07,6.22538231615973e-06,3.84064776301296e-06,"Pdcd5/Cct5/Rgs2/Snca/Gja1/Gabarap/Htt/Bcas3/Syt11/Fgf13/Lrpprc/Hdac6/Taok1/Akap1/Ranbp10/Tbcd",16
"GO:0015399","GO:0015399","primary active transmembrane transporter activity","31/2311","142/28407",3.30215931552821e-07,6.22538231615973e-06,3.84064776301296e-06,"Ndufs4/Ndufv2/Atp6v1d/Atp6v1e1/Atp1b3/Ndufs8/Uqcrh/Ndufs7/Atp6v1f/Uqcrfs1/Atp6v1g1/Cyc1/Atp6v0e/Cyb561d2/Ndufs3/Abcb1b/Atp2b4/Abca8b/Abcc1/Atp2b3/Abca5/Atp2b1/Atp13a3/Abca3/Abca2/Abcc8/Abcc4/Abcg4/Atp1a3/Abcc9/Atp2a2",31
"GO:0043021","GO:0043021","ribonucleoprotein complex binding","38/2311","195/28407",3.73521138231307e-07,6.92821466074198e-06,4.27424867857217e-06,"Rpsa/Nme1/Srp19/Cinp/Spcs1/Ppp1ca/Derl1/Hnrnpc/Eif5a/Mtif3/Ythdf3/Abce1/Strap/Prmt1/Npm1/Eif1/Rpl35/Tmco1/Eif2s1/Eif1b/Gtpbp4/Mtor/Uhmk1/Cpeb1/Rictor/Cpeb4/Dhx9/Nvl/Xpo5/Cpeb3/Ddx5/Nomo1/Dhx33/Ltn1/Rnasel/Ddx17/Ckap5/Secisbp2",38
"GO:0045182","GO:0045182","translation regulator activity","31/2311","144/28407",4.57567010698869e-07,8.35241368736031e-06,5.15288496593213e-06,"Cnbp/Eif2s2/Eif3i/Eif4a1/Paip1/Rpl10/Eif5a/Mtif3/Rps14/Tyms/Eif2b2/Eif3h/Eif1/Eif4g2/Eif2b5/Eif3b/Eif2s1/Eef1g/Eif3m/Eif4e/Eif4a2/Eif1b/Pura/Cpeb1/Cpeb4/Eif4g3/Cpeb3/Gtpbp1/Eef2k/Eif4g1/Ctif",31
"GO:0004842","GO:0004842","ubiquitin-protein transferase activity","66/2311","431/28407",4.72031377840317e-07,8.4818138205682e-06,5.2327162609272e-06,"Zfp91/Med21/Ube2b/Kcmf1/Rnf7/Ube2w/Cdc42/Ube2e2/Pex2/Ube2a/Fbxl3/Pja1/Mex3c/Ube2g1/Cdc34/Med6/Rbx1/Rnf4/Ube2n/Rnf113a1/Rnf34/Ube2d3/Tmem129/Fbxo11/Ccnc/Birc6/Mycbp2/Ubr5/Herc2/Huwe1/Ubr1/Hectd1/Mib1/Rnf130/Cbl/Ubr4/Ubr2/Taf1/Ube4b/Rnf31/Arel1/Ubr3/Nedd4/Herc3/Lrsam1/Rnft2/Rnf150/Med23/Pcgf5/Med12/Med1/Rnf123/Ube3a/Rnf144b/Hecw1/Hecw2/Rnf152/Ltn1/Trip12/Ube3c/Rnf214/Nedd4l/Rnf111/Sh3rf1/Vps18/Pcgf3",66
"GO:0042393","GO:0042393","histone binding","50/2311","294/28407",5.07090753342915e-07,8.97160563606697e-06,5.53488530774291e-06,"Hdac2/Rbbp4/Dek/Pwp1/Brdt/Npm1/Set/Hat1/Snca/Fh1/Ptma/Cbx3/Tnks/Chd6/Mcm3ap/Zzef1/Kmt2c/Chd8/Bcas3/Trp53bp1/Supt6/Bptf/Mysm1/Kmt2e/Srcap/Taf1/Kmt2d/Phc3/Pygo1/Tspyl2/Setd5/Yeats2/Tbl1x/Usp49/Kdm4a/Atrx/Ncapg2/Kmt2a/Smarcc2/Ezh1/Sfmbt2/Chd5/Baz2a/Ncapd3/Atad2/Jarid2/L3mbtl1/Phf8/Baz1b/Cbx1",50
"GO:0015079","GO:0015079","potassium ion transmembrane transporter activity","33/2311","160/28407",5.60681144507528e-07,9.76944418460086e-06,6.02709874638076e-06,"Atp1b3/Kcnip2/Kcnj14/Kcnj10/Kcnk1/Kcnq3/Kcnk9/Kcnh7/Kcnma1/Slc9a7/Kcnh5/Slc24a2/Kcnb2/Kcna3/Kcnj6/Slc12a6/Kcna2/Kcnq5/Slc24a4/Kcnj3/Kcnd2/Kcnn2/Abcc8/Kcnc2/Kcng3/Kcnq2/Slc9a8/Slc9a1/Slc12a5/Grik1/Atp1a3/Abcc9/Kcnc1",33
"GO:1901981","GO:1901981","phosphatidylinositol phosphate binding","38/2311","199/28407",6.36002356975871e-07,1.09164583660037e-05,6.73473037866044e-06,"Sdcbp/Wdr45b/Anxa2/Chmp3/Pfn2/Arfip2/Arfip1/Npm1/Snx3/Rnf34/Fzd7/Commd1/Snx5/Arhgap32/Frmpd4/Vps13b/Syt1/Acap2/Snap91/Zfyve26/Cadps/Atg2b/Flii/Apba1/Plekha5/Plcb1/Amer2/Iqgap1/Dennd1a/Syt7/Gbf1/Hip1/Sestd1/Syt10/Tecpr1/Arap2/Tom1/Amer1",38
"GO:0016755","GO:0016755","aminoacyltransferase activity","70/2311","473/28407",7.85594734840037e-07,1.32857933097947e-05,8.19645280622577e-06,"Zfp91/Med21/Ube2b/Kcmf1/Rnf7/Ube2w/Cdc42/Ube2e2/Pex2/Ube2a/Fbxl3/Pja1/Mex3c/Ube2g1/Cdc34/Med6/Rbx1/Rnf4/F13a1/Ube2n/Rnf113a1/Rnf34/Ube2d3/Tmem129/Fbxo11/Ccnc/Birc6/Mycbp2/Ubr5/Zzef1/Herc2/Huwe1/Ubr1/Hectd1/Mib1/Rnf130/Cbl/Ubr4/Ubr2/Taf1/Ube4b/Rnf31/Arel1/Ubr3/Nedd4/Herc3/Lrsam1/Rnft2/Rnf150/Zfp451/Med23/Pcgf5/Med12/Med1/Rnf123/Ube3a/Rnf144b/Hecw1/Qpctl/Hecw2/Rnf152/Ltn1/Trip12/Ube3c/Rnf214/Nedd4l/Rnf111/Sh3rf1/Vps18/Pcgf3",70
"GO:0019787","GO:0019787","ubiquitin-like protein transferase activity","68/2311","457/28407",9.21981854872365e-07,1.53663642478728e-05,9.48002700509496e-06,"Zfp91/Med21/Ube2b/Kcmf1/Rnf7/Ube2w/Cdc42/Ube2e2/Pex2/Ube2a/Fbxl3/Pja1/Mex3c/Ube2g1/Cdc34/Med6/Rbx1/Rnf4/Ube2n/Rnf113a1/Rnf34/Ube2d3/Tmem129/Fbxo11/Ccnc/Birc6/Mycbp2/Ubr5/Zzef1/Herc2/Huwe1/Ubr1/Hectd1/Mib1/Rnf130/Cbl/Ubr4/Ubr2/Taf1/Ube4b/Rnf31/Arel1/Ubr3/Nedd4/Herc3/Lrsam1/Rnft2/Rnf150/Zfp451/Med23/Pcgf5/Med12/Med1/Rnf123/Ube3a/Rnf144b/Hecw1/Hecw2/Rnf152/Ltn1/Trip12/Ube3c/Rnf214/Nedd4l/Rnf111/Sh3rf1/Vps18/Pcgf3",68
"GO:1904315","GO:1904315","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","17/2311","55/28407",9.61904117149727e-07,1.58027104960312e-05,9.74922368359272e-06,"Grin2a/Gabrb1/Grin1/Gria1/Grin2b/Gabrb2/Gria4/Grid1/Gabra2/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",17
"GO:0019902","GO:0019902","phosphatase binding","43/2311","243/28407",1.05263111492411e-06,1.70496589037004e-05,1.05185081016879e-05,"Ppp1cc/Igbp1/Ppp2ca/Ppp1ca/Sphk1/Chchd3/Cry1/Ppp1r3c/Ppp1r3d/Snx3/Cdc5l/Cdh1/Atp2b4/Cdh2/Cacna1b/Mtmr9/Strn/Akap6/Grin1/Cacna1c/Itpr1/Akap11/Myo16/Ppp1r9a/Pik3r1/Ptprt/Iqgap1/Mtmr3/Ncam1/Magi2/Insr/Akap1/Stx17/Slc9a1/Sbf2/Cabin1/Ambra1/Grin3a/Egfr/Tsc2/Adcy8/Ctnnd1/Mapk1",43
"GO:0051117","GO:0051117","ATPase binding","24/2311","100/28407",1.14456318444668e-06,1.82812175293566e-05,1.1278298045571e-05,"Derl1/Atp6v1e1/Atp1b3/Grpel1/Ubxn1/Taf9/S100a1/Rac1/Atp6v1g1/Actr3/Svip/Grin2a/Ube4b/Wfs1/Ncstn/Pik3r1/Pgr/Trpc5/Ar/Trpc1/Ank2/Nos1/Pde4d/Chrna7",24
"GO:0035255","GO:0035255","ionotropic glutamate receptor binding","16/2311","50/28407",1.18768305874383e-06,1.87100755829508e-05,1.15428750049509e-05,"Sdcbp/Neto2/Nsf/Grin1/Gria1/Shisa7/Gsk3b/Grin2b/Map1a/Grip1/Nedd4/Shank1/Fus/Pten/Exoc4/Neto1",16
"GO:0022824","GO:0022824","transmitter-gated monoatomic ion channel activity","17/2311","57/28407",1.68210505187467e-06,2.54529053902089e-05,1.57027535313508e-05,"Grin2a/Gabrb1/Grin1/Gria1/Grin2b/Gabrb2/Gria4/Grid1/Gabra2/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",17
"GO:0022835","GO:0022835","transmitter-gated channel activity","17/2311","57/28407",1.68210505187467e-06,2.54529053902089e-05,1.57027535313508e-05,"Grin2a/Gabrb1/Grin1/Gria1/Grin2b/Gabrb2/Gria4/Grid1/Gabra2/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",17
"GO:0099529","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","17/2311","57/28407",1.68210505187467e-06,2.54529053902089e-05,1.57027535313508e-05,"Grin2a/Gabrb1/Grin1/Gria1/Grin2b/Gabrb2/Gria4/Grid1/Gabra2/Grik1/Grin3a/Gabrg3/Grin2d/Gria3/Gabrb3/Grid2/Chrna7",17
"GO:0016407","GO:0016407","acetyltransferase activity","24/2311","103/28407",2.01589029222933e-06,3.01074524164121e-05,1.85743001635348e-05,"Naa20/Sat1/Sphk1/Naa50/Taf9/Acat1/Gtf2b/Hat1/Smarce1/Acaa2/Pafah1b3/Gnpnat1/Mcm3ap/Kat6a/Taf1/Crebbp/Ep300/Ncoa1/Usp22/Brpf3/Fasn/Lpcat1/Kat6b/Jade1",24
"GO:0004721","GO:0004721","phosphoprotein phosphatase activity","32/2311","162/28407",2.22159333119747e-06,3.27542606522704e-05,2.02072051987462e-05,"Ptp4a1/Ppp1cc/Ppp1cb/Ptp4a2/Ppp2ca/Ppp1ca/Ppp2cb/Ppp1r3c/Ppp1r3d/Ssu72/Dusp28/Ppp4c/Ppm1l/Ptpn4/Ptprd/Dusp18/Ppp1r12a/Ptprt/Ppm1e/Dnajc6/Mtmr3/Pten/Dusp8/Ptprz1/Ptprr/Ptprm/Ptprs/Ptprf/Ssh2/Tns1/Eya3/Ptpre",32
"GO:0022853","GO:0022853","active monoatomic ion transmembrane transporter activity","41/2311","234/28407",2.40264416032122e-06,3.49751998021443e-05,2.15773772692405e-05,"Atp6v1d/Atp6v1e1/Atp1b3/Uqcrh/Slc13a3/Ghitm/Atp6v1f/Uqcrfs1/Slc6a12/Atp6v1g1/Cyc1/Atp6v0e/Slc6a13/Slc18b1/Atp2b4/Slc9a7/Slc24a2/Slc8a2/Atp2b3/Slc8a1/Slc12a6/Slc4a8/Slc24a4/Slc6a7/Atp2b1/Atp13a3/Slc6a1/Slc4a10/Abcc8/Slc4a3/Slc20a1/Slc9a8/Slc9a1/Slc5a6/Slc38a7/Slc12a5/Slc6a6/Slc25a22/Atp1a3/Abcc9/Atp2a2",41
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","56/2311","362/28407",2.45959036604594e-06,3.53566115119104e-05,2.18126829830917e-05,"Med21/Kcmf1/Rnf7/Cdc42/Pex2/Ube2a/Pja1/Mex3c/Med6/Rbx1/Rnf4/Rnf113a1/Rnf34/Ube2d3/Tmem129/Ccnc/Mycbp2/Ubr5/Zzef1/Herc2/Huwe1/Ubr1/Hectd1/Mib1/Rnf130/Cbl/Ubr4/Ubr2/Ube4b/Rnf31/Arel1/Ubr3/Nedd4/Herc3/Lrsam1/Rnft2/Rnf150/Zfp451/Med23/Pcgf5/Med12/Med1/Rnf123/Ube3a/Rnf144b/Hecw1/Hecw2/Rnf152/Ltn1/Trip12/Ube3c/Nedd4l/Rnf111/Sh3rf1/Vps18/Pcgf3",56
